title,price,bedrooms,bathrooms,location,posted_time,ad_url
luxury house for sale in m town,"Rs 49,500,000",4,3,Colombo,,https://ikman.lk/en/ad/luxury-house-for-sale-in-m-town-for-sale-colombo
"2 Story House For Sale in Rosmead Place, Colombo 7 - EH387","Rs 325,000,000",4,3,Colombo,,https://ikman.lk/en/ad/2-story-house-for-sale-in-rosmead-place-colombo-7-eh387-for-sale-colombo-2
à¶´à·à¶½à·à¶ºà¶±à·à¶¯à¶½ à¶§à·à·à¶¸à·à¶±à· à·à·à¶à·à¶´à¶¶à·à¶à· à¶à¶½à·à¶­à·à¶¸ à¶­à·à¶¸à·à¶½à· à¶±à·à·à·à¶à· à·à·à¶à·à¶±à·à¶¸à¶§,"Rs 75,000,000",5,5,Colombo,,https://ikman.lk/en/ad/piliyndl-ttvumen-sukoopboogii-alutm-temhl-nivsk-vikiniimtt-for-sale-colombo-1
Three Stories Luxury House For Sale in Malabe - EH385,"Rs 79,000,000",5,5,Colombo,,https://ikman.lk/en/ad/three-stories-luxury-house-for-sale-in-malabe-eh385-for-sale-colombo-2
Thalawathugoda Brand New 3 BR Luxury House for Sale,"Rs 59,000,000",3,3,Colombo,,https://ikman.lk/en/ad/thalawathugoda-brand-new-3-br-luxury-house-for-sale-for-sale-colombo
Fully Furnished Upstairs House for Sale Gampaha,"Rs 36,000,000",4,3,Gampaha,,https://ikman.lk/en/ad/fully-furnished-upstairs-house-for-sale-gampaha-for-sale-gampaha
Canterbury Golf Brand New 3BR House For Sale in Piliyandala - EH373,"Rs 32,000,000",3,2,Colombo,,https://ikman.lk/en/ad/canterbury-golf-brand-new-3br-house-for-sale-in-piliyandala-eh373-for-sale-colombo-8
Near Town Brand New Luxury House for Sale - Piliyandala,"Rs 21,500,000",3,1,Colombo,,https://ikman.lk/en/ad/near-town-brand-new-luxury-house-for-sale-piliyandala-for-sale-colombo-1
2 Story House for Sale in Ragama Bathgamulla Rd - EH371,"Rs 130,000,000",5,4,Gampaha,,https://ikman.lk/en/ad/2-story-house-for-sale-in-ragama-bathgamulla-rd-eh371-for-sale-gampaha-4
Luxury Living in Mount Lavinia,"Rs 108,000,000",5,6,Colombo,,https://ikman.lk/en/ad/luxury-living-in-mount-lavinia-for-sale-colombo-2
Newly Build House for Sale in Kesbewa Town,"Rs 18,500,000",3,2,Colombo,,https://ikman.lk/en/ad/newly-build-house-for-sale-in-kesbewa-town-for-sale-colombo-1
Spacious 3-Storey House for Sale â Prime Kesbewa Location,"Rs 29,500,000",4,2,Colombo,,https://ikman.lk/en/ad/spacious-3-storey-house-for-sale-prime-kesbewa-location-for-sale-colombo-1
Almost Brand New House for Sale in Piliyandala,"Rs 18,500,000",3,2,Colombo,,https://ikman.lk/en/ad/almost-brand-new-house-for-sale-in-piliyandala-for-sale-colombo-27
(MH441) Brand New Spacious Two Story House for Sale in Angoda,"Rs 47,000,000",5,4,Colombo,,https://ikman.lk/en/ad/mh441-brand-new-spacious-two-story-house-for-sale-in-angoda-for-sale-colombo-1
"Modern 2-Story Home for Sale â Miriswatta, Piliyandala","Rs 39,000,000",4,3,Colombo,,https://ikman.lk/en/ad/modern-2-story-home-for-sale-miriswatta-piliyandala-for-sale-colombo-5
(MH377) Brand New Single Storey House For Sale In Arangala Malabe,"Rs 28,500,000",3,2,Colombo,,https://ikman.lk/en/ad/mh377-brand-new-single-storey-house-for-sale-in-arangala-malabe-for-sale-colombo-27
(MH429) Brand New Single Storey House for Sale in Athurugiriya,"Rs 23,500,000",3,2,Colombo,,https://ikman.lk/en/ad/mh429-brand-new-single-storey-house-for-sale-in-athurugiriya-for-sale-colombo-13
Brand new 3 Bedrooms House for sale in Piliyandala Bandaragama road,"Rs 23,000,000",3,2,Colombo,,https://ikman.lk/en/ad/brand-new-3-bedrooms-house-for-sale-in-piliyandala-bandaragama-road-for-sale-colombo-7
"(MH189) 3 Storey Luxury House For Sale in Galwarusawa Road, Athurugiriya","Rs 28,000,000",4,2,Colombo,,https://ikman.lk/en/ad/mh189-3-storey-luxury-house-for-sale-in-galwarusawa-road-athurugiriya-for-sale-colombo-22
"Stylish 2-Storey Family Home â Kahathuduwa, Gonapola","Rs 32,500,000",3,2,Colombo,,https://ikman.lk/en/ad/stylish-2-storey-family-home-kahathuduwa-gonapola-for-sale-colombo-1
( SDS-365) Valuable Brand Modern Two Storey House Sale in Nugegoda,"Rs 50,000,000",4,3,Colombo,,https://ikman.lk/en/ad/sds-365-valuable-brand-modern-two-storey-house-sale-in-nugegoda-for-sale-colombo-1
(MH125) Fully furnished Luxury 2 story house for sale in Malabe,"Rs 75,000,000",4,3,Colombo,,https://ikman.lk/en/ad/mh125-fully-furnished-luxury-2-story-house-for-sale-in-malabe-for-sale-colombo-64
(MH160) New House for Sale in Kaduwela (With furnitu,"Rs 26,500,000",4,3,Colombo,,https://ikman.lk/en/ad/mh160-new-house-for-sale-in-kaduwela-with-furnitu-for-sale-colombo
( SDS-321) Valuable Brand Modern Two Storey House Sale in Boralesgamuwa,"Rs 37,000,000",5,2,Colombo,,https://ikman.lk/en/ad/sds-321-valuable-brand-modern-two-storey-house-sale-in-boralesgamuwa-for-sale-colombo-4
3-Storey House for Sale in Delgoda : Just 3km to Biyagama FTZ,"Rs 45,000,000",5,2,Gampaha,,https://ikman.lk/en/ad/3-storey-house-for-sale-in-delgoda-just-3km-to-biyagama-ftz-for-sale-gampaha
(MH222) Single Story House For Sale in Kaduwela,"Rs 21,000,000",3,2,Colombo,,https://ikman.lk/en/ad/mh222-single-story-house-for-sale-in-kaduwela-for-sale-colombo-33
(SDS-245) Luxury Spacious Two Storey House Sale in Pannipitiya,"Rs 88,000,000",4,4,Colombo,,https://ikman.lk/en/ad/sds-245-luxury-spacious-two-storey-house-sale-in-pannipitiya-for-sale-colombo-3
(SDS-359) High Luxury Brand New Three Storey House Sale in Maththegoda,"Rs 65,000,000",5,4,Colombo,,https://ikman.lk/en/ad/sds-359-high-luxury-brand-new-three-storey-house-sale-in-maththegoda-for-sale-colombo
Sale Panadura 2 Storey House Peaceful Neighborhood (ZMS3007),"Rs 22,000,000",5,2,Kalutara,,https://ikman.lk/en/ad/sale-panadura-2-storey-house-peaceful-neighborhood-zms3007-for-sale-kalutara
"Sale Kohuwala 3 Story House, Can Be Used as Separate Houses (S151)","Rs 80,000,000",10,9,Colombo,,https://ikman.lk/en/ad/sale-kohuwala-3-story-house-can-be-used-as-separate-houses-s151-for-sale-colombo
( SDS-289) Valuable Two Storey House Sale in Nugegoda,"Rs 32,000,000",3,3,Colombo,,https://ikman.lk/en/ad/sds-289-valuable-two-storey-house-sale-in-nugegoda-for-sale-colombo-2
House for Sale in Horana,"Rs 28,000,000",5,2,Kalutara,,https://ikman.lk/en/ad/house-for-sale-in-horana-for-sale-kalutara-1179
House for sale in Matale,"Rs 9,000,000",3,2,Matale,,https://ikman.lk/en/ad/house-for-sale-in-matale-for-sale-matale-587
Brand New House for Sale in Gampaha Yakkala Y 153,"Rs 29,700,000",4,3,Gampaha,,https://ikman.lk/en/ad/brand-new-house-for-sale-in-gampaha-yakkala-y-153-for-sale-gampaha-1
Elegant Two Storey House For Sale In Yakkala Town K - 25,"Rs 29,700,000",4,3,Gampaha,,https://ikman.lk/en/ad/elegant-two-storey-house-for-sale-in-yakkala-town-k-25-for-sale-gampaha
Modern 8-Bed Luxury Building â Thalapathpitiya,"Rs 145,000,000",8,5,Colombo,,https://ikman.lk/en/ad/modern-8-bed-luxury-building-thalapathpitiya-for-sale-colombo
( SDS-322) Valuable Spacious Two Storey House Sale in Boralesgamuwa,"Rs 46,000,000",4,2,Colombo,,https://ikman.lk/en/ad/sds-322-valuable-spacious-two-storey-house-sale-in-boralesgamuwa-for-sale-colombo-1
Brand New 3-Story House for Sale in Wattala â 5 Mins to Highway,"Rs 67,000,000",3,3,Gampaha,,https://ikman.lk/en/ad/brand-new-3-story-house-for-sale-in-wattala-5-mins-to-highway-for-sale-gampaha
Brand New House For Sale in Negombo,"Rs 29,500,000",4,3,Gampaha,,https://ikman.lk/en/ad/brand-new-house-for-sale-in-negombo-for-sale-gampaha-1953
Hokandara Dream Home Thalawathugoda,"Rs 53,000,000",4,3,Colombo,,https://ikman.lk/en/ad/hokandara-dream-home-thalawathugoda-for-sale-colombo
Modern 4BR Dream Home in Thalawathugoda,"Rs 87,000,000",4,4,Colombo,,https://ikman.lk/en/ad/modern-4br-dream-home-in-thalawathugoda-for-sale-colombo
( SDS-247) Valuable Two Storey House Sale in Maharagama,"Rs 40,000,000",4,2,Colombo,,https://ikman.lk/en/ad/sds-247-valuable-two-storey-house-sale-in-maharagama-for-sale-colombo-7
Premium 3-Story House with Rooftop Views Thalawathugoda,"Rs 200,000,000",10,8,Colombo,,https://ikman.lk/en/ad/premium-3-story-house-with-rooftop-views-thalawathugoda-for-sale-colombo
Architect Designed House for Sale Jayaliyagama,"Rs 23,500,000",2,1,Colombo,,https://ikman.lk/en/ad/architect-designed-house-for-sale-jayaliyagama-for-sale-colombo
(SDS-309) Valuable Two Storey House Sale in Maharagama,"Rs 36,000,000",4,3,Colombo,,https://ikman.lk/en/ad/sds-309-valuable-two-storey-house-sale-in-maharagama-for-sale-colombo-5
Solid House for Sale Maharagama Town,"Rs 105,000,000",5,3,Colombo,,https://ikman.lk/en/ad/solid-house-for-sale-maharagama-town-for-sale-colombo-37
Dehiwala : 6BR (13P) house for Sale at Nedimala,"Rs 65,000,000",6,4,Colombo,,https://ikman.lk/en/ad/dehiwala-6br-13p-house-for-sale-at-nedimala-for-sale-colombo
Kohuwala : Brand new 4BR (11.47P) House for Sale at Dutugemunu Street,"Rs 110,000,000",4,4,Colombo,,https://ikman.lk/en/ad/kohuwala-brand-new-4br-1147p-house-for-sale-at-dutugemunu-street-for-sale-colombo
Pannipitiya : 4BR (12.49P) House for Sale at Moraketiya,"Rs 28,500,000",4,3,Colombo,,https://ikman.lk/en/ad/pannipitiya-4br-1249p-house-for-sale-at-moraketiya-for-sale-colombo
Super Luxury 2-Story House for Sale in Kottawa,"Rs 51,000,000",5,4,Colombo,,https://ikman.lk/en/ad/super-luxury-2-story-house-for-sale-in-kottawa-for-sale-colombo-1
Super House for Sale Nugegoda,"Rs 70,000,000",4,4,Colombo,,https://ikman.lk/en/ad/super-house-for-sale-nugegoda-for-sale-colombo-29
Pannala : 3 Bedrooms (15P) House for sale,"Rs 13,000,000",3,2,Kurunegala,,https://ikman.lk/en/ad/pannala-3-bedrooms-15p-house-for-sale-for-sale-kurunegala
Luxury Living Amid Nature House Pannipitiya,"Rs 105,000,000",4,4,Colombo,,https://ikman.lk/en/ad/luxury-living-amid-nature-house-pannipitiya-for-sale-colombo
(S1309) Modern Two Storey House for Sale in Battaramulla,"Rs 65,000,000",5,4,Colombo,,https://ikman.lk/en/ad/s1309-modern-two-storey-house-for-sale-in-battaramulla-for-sale-colombo-9
Modern Designed Luxury House for Sale-Pannipitiya,"Rs 70,000,000",5,4,Colombo,,https://ikman.lk/en/ad/modern-designed-luxury-house-for-sale-pannipitiya-for-sale-colombo
(S1333) Modern Luxury Storey House for Sale in Battaramulla,"Rs 39,000,000",6,4,Colombo,,https://ikman.lk/en/ad/s1333-modern-luxury-storey-house-for-sale-in-battaramulla-for-sale-colombo-6
"Brand New Luxury House For Sale Pelawattha,Battaramulla","Rs 69,500,000",5,4,Colombo,,https://ikman.lk/en/ad/brand-new-luxury-house-for-sale-pelawatthabattaramulla-for-sale-colombo-48
Brand New Two Story House For Sale In Kadawatha,"Rs 23,000,000",3,2,Gampaha,,https://ikman.lk/en/ad/brand-new-two-story-house-for-sale-in-kadawatha-for-sale-gampaha
Modern House for Sale in Thalawathugoda,"Rs 140,000,000",5,5,Colombo,,https://ikman.lk/en/ad/modern-house-for-sale-in-thalawathugoda-for-sale-colombo-775
Brand New House for Sale in Kotte,"Rs 155,000,000",2,2,Colombo,,https://ikman.lk/en/ad/brand-new-house-for-sale-in-kotte-for-sale-colombo-86
Brand New House for Sale in Thalawathugoda,"Rs 69,000,000",4,4,Colombo,,https://ikman.lk/en/ad/brand-new-house-for-sale-in-thalawathugoda-for-sale-colombo-2182
Modern House for Sale in Thalawathugoda,"Rs 53,000,000",4,3,Colombo,,https://ikman.lk/en/ad/modern-house-for-sale-in-thalawathugoda-for-sale-colombo-795
Brand New House for Sale in Pannipitiya,"Rs 105,000,000",4,4,Colombo,,https://ikman.lk/en/ad/brand-new-house-for-sale-in-pannipitiya-for-sale-colombo-159
Modern House for Sale in Thalawathugoda,"Rs 200,000,000",9,8,Colombo,,https://ikman.lk/en/ad/modern-house-for-sale-in-thalawathugoda-for-sale-colombo-761
Modern House for Sale in Thalawathugoda,"Rs 68,500,000",4,4,Colombo,,https://ikman.lk/en/ad/modern-house-for-sale-in-thalawathugoda-for-sale-colombo-779
Brand New House for Sale in Piliyandala,"Rs 56,000,000",4,4,Colombo,,https://ikman.lk/en/ad/brand-new-house-for-sale-in-piliyandala-for-sale-colombo-883
Brand New House for Sale in Athurugiriya,"Rs 26,000,000",3,2,Colombo,,https://ikman.lk/en/ad/brand-new-house-for-sale-in-athurugiriya-for-sale-colombo-1802
Luxury House for Sale in Kottawa,"Rs 55,000,000",4,3,Colombo,,https://ikman.lk/en/ad/luxury-house-for-sale-in-kottawa-for-sale-colombo-253
with furnitured B/N super luxury house for sale in Battaramulla,"Rs 75,000,000",5,4,Colombo,,https://ikman.lk/en/ad/with-furnitured-b-n-super-luxury-house-for-sale-in-battaramulla-for-sale-colombo
Luxury House for Sale in Thalawathugoda,"Rs 88,000,000",4,4,Colombo,,https://ikman.lk/en/ad/luxury-house-for-sale-in-thalawathugoda-for-sale-colombo-756
Beautiful property for sale in nawala,"Rs 166,000,000",5,5,Colombo,,https://ikman.lk/en/ad/beautiful-property-for-sale-in-nawala-for-sale-colombo
HOUSE FOR SALE KADAWATHA,"Rs 14,000,000",3,1,Gampaha,,https://ikman.lk/en/ad/house-for-sale-kadawatha-for-sale-gampaha-1350
luxury newly house for sale in colombo 5,"Rs 166,000,000",5,5,Colombo,,https://ikman.lk/en/ad/luxury-newly-house-for-sale-in-colombo-5-for-sale-colombo
HOUSE For SALE KADAWATHA,"Rs 8,500,000",3,1,Gampaha,,https://ikman.lk/en/ad/house-for-sale-kadawatha-for-sale-gampaha-1360
Property Brand New House For Sale Negombo,"Rs 22,000,000",3,1,Gampaha,,https://ikman.lk/en/ad/property-brand-new-house-for-sale-negombo-for-sale-gampaha-35
3 Story Modern House in Kesbewa Sale,"Rs 29,500,000",4,2,Colombo,,https://ikman.lk/en/ad/urgent-sale-3-story-modern-house-in-kasbewa-for-sale-colombo
Negombo Town High Residential Area Super Luxurious Modern House For Sale,"Rs 62,000,000",3,3,Gampaha,,https://ikman.lk/en/ad/negombo-town-high-residential-area-super-luxurious-modern-house-for-sale-for-sale-gampaha
Bueaty Fantastic Single Storey Brand New House for Sale in Negombo,"Rs 30,000,000",3,2,Gampaha,,https://ikman.lk/en/ad/bueaty-fantastic-single-storey-brand-new-house-for-sale-in-negombo-for-sale-gampaha
House For Sale In Negombo,"Rs 26,000,000",3,2,Gampaha,,https://ikman.lk/en/ad/house-for-sale-in-negombo-for-sale-gampaha-11762
5BR House for Sale in Boralesgamuwa (PHB436),"Rs 75,000,000",5,5,Colombo,,https://ikman.lk/en/ad/5br-house-for-sale-in-boralesgamuwa-phb436-for-sale-colombo
"6BR House for Sale in Mirihana, Kotte (PHB435)","Rs 90,000,000",6,2,Colombo,,https://ikman.lk/en/ad/6br-house-for-sale-in-mirihana-kotte-phb435-for-sale-colombo
"3BR House for Sale in Malabe, Arangala (PHB433)","Rs 70,000,000",3,3,Colombo,,https://ikman.lk/en/ad/3br-house-for-sale-in-malabe-arangala-phb433-for-sale-colombo
"2BR House for Sale in Colombo 06, Nandimithra Place (PHB432)","Rs 80,000,000",2,2,Colombo,,https://ikman.lk/en/ad/2br-house-for-sale-in-colombo-06-nandimithra-place-phb432-for-sale-colombo
House for Sale in Horana,"Rs 28,000,000",5,2,Kalutara,,https://ikman.lk/en/ad/house-for-sale-in-horana-for-sale-kalutara-1179
House for Sale in Kotte Rampart Road,"Rs 65,000,000",5,3,Colombo,,https://ikman.lk/en/ad/house-for-sale-in-kotte-rampart-road-for-sale-colombo-9
"4BR House for Sale in Malabe, Kahanthota (PHB431)","Rs 35,000,000",4,3,Colombo,,https://ikman.lk/en/ad/4br-house-for-sale-in-malabe-kahanthota-phb431-for-sale-colombo
"3BR House for Sale in Pelawatte, Lake Road (PHB429)","Rs 42,000,000",3,3,Colombo,,https://ikman.lk/en/ad/3br-house-for-sale-in-pelawatte-lake-road-phb429-for-sale-colombo
Specious House for Sale in Colombo 3,"Rs 295,000,000",5,4,Colombo,,https://ikman.lk/en/ad/specious-house-for-sale-in-colombo-3-for-sale-colombo-20
Supar House for Sale in Piliyandala Batuwandara,"Rs 22,000,000",3,2,Colombo,,https://ikman.lk/en/ad/supar-house-for-sale-in-piliyandala-batuwandara-for-sale-colombo
Brand New Two Story House for Sale in Piliyandala Makandana,"Rs 36,000,000",4,4,Colombo,,https://ikman.lk/en/ad/brand-new-two-story-house-for-sale-in-piliyandala-makandana-for-sale-colombo-1
House for Sale in Nawala at Land Value,"Rs 133,000,000",4,2,Colombo,,https://ikman.lk/en/ad/house-for-sale-in-nawala-at-land-value-for-sale-colombo-2
Two Storey House for Sale in Rajagiriya Kalapaluwa,"Rs 100,000,000",7,5,Colombo,,https://ikman.lk/en/ad/two-storey-house-for-sale-in-rajagiriya-kalapaluwa-for-sale-colombo-10
Brand New Luxury House for Sale in Jaffna |135 Million,"Rs 135,000,000",5,5,Jaffna,,https://ikman.lk/en/ad/brand-new-luxury-house-for-sale-in-jaffna-135-million-for-sale-jaffna-3
Two Story Brand New Luxury House for Sale at Silva Lane Kolonnawa,"Rs 23,500,000",4,3,Colombo,,https://ikman.lk/en/ad/two-story-brand-new-luxury-house-for-sale-at-silva-lane-kolonnawa-for-sale-colombo-1
BRAND NEW 4 P MODERN SINGLE STORY HOUSE FOR SALE AT SILVA LANE KOLONNAWA,"Rs 18,500,000",2,2,Colombo,,https://ikman.lk/en/ad/brand-new-4-p-modern-single-story-house-for-sale-at-silva-lane-kolonnawa-for-sale-colombo
à®à¯à®à¯à®à¯à®µà®¿à®²à¯ à®à®¿à®´à®à¯à®à¯ à®à®®à¯à®®à®©à¯ à®µà¯à®¤à®¿à®¯à®¿à®²à¯ à®µà¯à®à¯ à®µà®¿à®±à¯à®ªà®©à¯à®à¯à®à¯,"Rs 37,000,000",1,2,Jaffna,,https://ikman.lk/en/ad/kokkuvil-killlkku-ammnnn-viitiyil-viittu-virrpnnnaikku-for-sale-jaffna
Single Storey House for Sale in Rajagiriya Ds1755,"Rs 67,000,000",3,2,Colombo,,https://ikman.lk/en/ad/single-storey-house-for-sale-in-rajagiriya-ds1755-for-sale-colombo
Katuwapitiya Brand New House For Sale in Negombo,"Rs 22,000,000",3,2,Gampaha,,https://ikman.lk/en/ad/katuwapitiya-brand-new-house-for-sale-in-negombo-for-sale-gampaha-2
Brand New 2 Story House For Sale Negombo,"Rs 35,000,000",5,2,Gampaha,,https://ikman.lk/en/ad/brand-new-2-story-house-for-sale-negombo-for-sale-gampaha-129
"Beautiful Single Storey Family Home on Thalatuoya Road, Ampitiya Kandy","Rs 35,000,000",3,1,Kandy,,https://ikman.lk/en/ad/beautiful-single-storey-family-home-on-thalatuoya-road-ampitiya-kandy-for-sale-kandy
Brand New 2 Story House For Sale in Negombo,"Rs 35,000,000",3,2,Gampaha,,https://ikman.lk/en/ad/brand-new-2-story-house-for-sale-in-negombo-for-sale-gampaha-111
super luxury house for sale in rajagiriya kalapaluwawa,"Rs 450,000,000",4,4,Colombo,,https://ikman.lk/en/ad/super-luxury-house-for-sale-in-rajagiriya-kalapaluwawa-for-sale-colombo-1
Two storey new house for sale in Thalpawila matara.,"Rs 28,500,000",5,2,Matara,,https://ikman.lk/en/ad/two-storey-new-house-for-sale-in-thalpawila-matara-for-sale-matara-9
Architecture Designed Luxury 2 Storied House in Koswatta,"Rs 67,500,000",3,3,Colombo,,https://ikman.lk/en/ad/architecture-designed-luxury-2-storied-house-in-koswatta-for-sale-colombo
Modern New House With Spacious Garden & Parking - Boralesgamuwa Werahara,"Rs 55,000,000",4,3,Colombo,,https://ikman.lk/en/ad/modern-new-house-with-spacious-garden-and-parking-boralesgamuwa-werahara-for-sale-colombo
Modern Well Maintained House From Kalutara For Sale,"Rs 23,000,000",4,2,Kalutara,,https://ikman.lk/en/ad/modern-well-maintained-house-from-kalutara-for-sale-for-sale-kalutara
Brand-New House For Sale in Kesbewa Kahathuduwa Prime Scheme,"Rs 31,500,000",5,3,Colombo,,https://ikman.lk/en/ad/brand-new-house-for-sale-in-kesbewa-kahathuduwa-prime-scheme-for-sale-colombo
House in Batuwandara Madapatha Piliyandala Kesbewa,"Rs 21,500,000",3,2,Colombo,,https://ikman.lk/en/ad/house-in-batuwandara-madapatha-piliyandala-kesbewa-for-sale-colombo
This Brand New House For Sale Negombo,"Rs 27,000,000",3,2,Gampaha,,https://ikman.lk/en/ad/this-brand-new-house-for-sale-negombo-for-sale-gampaha-99
Architecture Designed Luxury 2 Story House For Sale In Piliyandala Town,"Rs 75,000,000",5,5,Colombo,,https://ikman.lk/en/ad/architecture-designed-luxury-2-story-house-for-sale-in-piliyandala-town-for-sale-colombo
Valuable House for Sale in Kottawa Highway Entrance,"Rs 33,000,000",3,2,Colombo,,https://ikman.lk/en/ad/valuable-house-for-sale-in-kottawa-highway-entrance-for-sale-colombo-2
Brand New 3 Story Luxury House for Sale in Nugegoda,"Rs 45,000,000",4,3,Colombo,,https://ikman.lk/en/ad/brand-new-3-story-luxury-house-for-sale-in-nugegoda-for-sale-colombo-1
Old House with Land for Sale Kottawa,"Rs 33,000,000",3,2,Colombo,,https://ikman.lk/en/ad/old-house-with-land-for-sale-kottawa-for-sale-colombo
Canterbury Golf Brand New 3BR House For Sale in Piliyandala - EH353,"Rs 30,000,000",3,2,Colombo,,https://ikman.lk/en/ad/canterbury-golf-brand-new-3br-house-for-sale-in-piliyandala-eh353-for-sale-colombo-5
